,latest_changed_password,max_item_count,days_since_first_transaction,email_address_age_days,email_domain_label,email_domain_tld_label,email_username_length,num_unique_delivery_addresses,latest_delivery_address_name_length,latest_delivery_address_region_label,latest_delivery_address_fraction_vowels,latest_order_amount_usd,latest_item_category,latest_item_product_title,latest_item_quantity,latest_item_tag_count,per_week_purchase_total,per_week_unique_ips,per_week_update_account,per_week_payment_method_change,per_day_add_item_to_cart,per_day_transactions,per_day_payment_method_change,per_day_devices_per_user,per_day_purchase_total,per_day_unique_billing_last4,per_month_logout,per_month_page_activity,per_month_transactions
4333,False,1.0,314.9896886833975,265.75077303240744,472.0,17.0,10.0,1.0,11.0,44.0,0.3746461974735681,195.07951969311247,Missing,Missing,-999.0,-999.0,23.34,1.0,2.0,0.0,-999.0,1.0,0.0,1.0,23.34,-999.0,-999.0,-999.0,0.448696533894043
9498,False,2.0,314.9896886833975,250.6106656481481,386.0,17.0,9.0,1.0,10.0,5.0,0.3044782468756541,109.66741892151568,Meat Pizzas,Pepperoni,1.0,1.0,64.8,2.0,2.0,0.0,-999.0,1.0,0.0,1.0,26.25,1.0,-999.0,-999.0,4.297630429533769
16038,False,1.0,1095.6784269377447,462.3995115162037,824.0,46.0,13.0,2.0,14.0,44.0,0.1107898082163501,111.23348871363258,Certified Angus Hamburgers,Blue Moon Burger,1.0,1.0,29.22,1.0,1.0,0.0,-999.0,1.0,0.0,1.0,29.22,-999.0,-999.0,-999.0,1.564524928253716
9544,False,1.0,369.8763830905267,118.2840722800926,458.0,17.0,13.0,-999.0,15.0,11.0,0.3916134873706882,109.66741892151568,Entrées,Chick-fil-A® Nuggets,1.0,1.0,-999.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,1.0,-999.0,-999.0,-999.0
6192,False,1.0,103.05842664681391,164.27877894675925,386.0,17.0,9.0,1.0,12.0,3.0,0.2870947587509724,109.66741892151568,Missing,Missing,-999.0,-999.0,16.12,1.0,4.0,0.0,-999.0,1.0,0.0,1.0,16.12,1.0,-999.0,-999.0,4.483389023143445
13380,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Antipasti & Tasting Platters,Stuffed Zucchini,1.0,1.0,-999.0,1.0,-999.0,0.0,50.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
3313,False,1.0,44.315279280408184,217.1733589930556,472.0,17.0,16.0,1.0,12.0,33.0,0.3969836388223621,109.66741892151568,Missing,Missing,-999.0,-999.0,0.0,1.0,3.0,0.0,-999.0,2.0,0.0,1.0,0.0,1.0,-999.0,-999.0,3.674562022863926
10974,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Rice Department,Pineapple Fried Rice,1.0,1.0,-999.0,1.0,-999.0,0.0,4.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
14753,False,1.0,720.9179106817777,168.01209322916668,1100.0,17.0,8.0,1.0,13.0,16.0,0.368655992683024,32.42921749803021,Freshly Made Sandwiches,Sausage    Egg & Cheese,1.0,1.0,156.53,2.0,4.0,3.0,-999.0,2.0,1.0,1.0,71.11,2.0,-999.0,-999.0,16.925519247451106
3732,False,2.0,314.9896886833975,441.97238166666665,386.0,17.0,17.0,3.0,15.0,34.0,0.2594442562446818,109.66741892151568,Shareables,Buffalo Chicken Dip,1.0,1.0,18.28,5.0,7.0,4.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,13.16842908766066
14264,False,1.0,1249.188851799437,365.00791489583327,64.0,17.0,16.0,1.0,11.0,6.0,0.3004159563274928,239.9569692298596,Regular Rolls,12. Unagi Roll,1.0,1.0,61.19,1.0,-999.0,0.0,4.0,1.0,0.0,2.0,61.19,1.0,-999.0,1.0,0.246546682875196
12087,False,2.0,418.5673635102071,142.9484361226852,1100.0,17.0,12.0,-999.0,10.0,34.0,0.4568552542515134,109.66741892151568,Tacos,Doritos® Locos Tacos,3.0,1.0,-999.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
1262,False,1.0,370.45534858957734,0.0370275347222222,64.0,17.0,9.0,2.0,12.0,8.0,0.1734875294898882,109.66741892151568,Missing,Missing,-999.0,-999.0,9.77,1.0,5.0,0.0,-999.0,2.0,0.0,1.0,9.77,1.0,-999.0,-999.0,5.920291199852215
12912,False,1.0,314.9896886833975,154.02915883101852,280.0,17.0,5.0,1.0,14.0,30.0,0.4056803281112076,85.89975509826753,Appetizer Salads,Factory Chopped Salad,1.0,1.0,56.68,1.0,-999.0,0.0,3.0,1.0,0.0,2.0,56.68,1.0,-999.0,3.0,2.392457236246738
2280,False,6.0,314.9896886833975,706.0992995023148,386.0,17.0,8.0,1.0,17.0,5.0,0.2957332422011773,109.66741892151568,Sides,Potato Wedges - Large,1.0,1.0,40.0,1.0,5.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,4.483389023143445
2889,False,1.0,893.5309133832786,679.675985787037,386.0,17.0,16.0,-999.0,13.0,33.0,0.4865620666255807,109.66741892151568,Gourmet Home-made Soups,Chicken Noodle Soup,1.0,1.0,-999.0,2.0,2.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
4757,False,1.0,307.8337076017148,124.96859828703704,472.0,17.0,12.0,2.0,11.0,47.0,0.513860525615923,139.671905876176,Breakfast Skillets,Steak Skillet,1.0,1.0,0.0,1.0,3.0,1.0,-999.0,2.0,1.0,1.0,0.0,2.0,-999.0,-999.0,8.114377300355638
4603,Missing,1.0,312.8301915101234,172.88787075231485,386.0,17.0,8.0,1.0,14.0,45.0,0.1800071899609332,0.1936696065725005,Dollar Menu & More,Chicken McNuggets (20-Piece),1.0,1.0,0.0,1.0,-999.0,0.0,-999.0,3.0,0.0,1.0,0.0,1.0,-999.0,-999.0,4.483389023143445
15213,False,1.0,535.2864980388943,385.0015300115741,1100.0,17.0,9.0,1.0,11.0,3.0,0.2954662078993251,97.68449281310066,Classic Meals,3 Pc. Meal (White Meat),1.0,1.0,26.67,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,26.67,1.0,-999.0,-999.0,0.1886295478001987
11269,False,1.0,1433.0501860696827,591.9336221875,386.0,17.0,11.0,2.0,16.0,5.0,0.3491115788372608,45.081868066763754,Vegetable & Tofu,#142. Broccoli w/ Garlic Sauce,1.0,1.0,208.53000000000003,2.0,4.0,0.0,-999.0,1.0,0.0,1.0,41.95,-999.0,-999.0,-999.0,3.5311943854122525
3669,Missing,3.0,111.21408271753572,339.8186644560185,386.0,17.0,19.0,1.0,17.0,43.0,0.3692466020353318,192.16921058256708,Salads & Sandwiches,Prime Rib Philly Melt,1.0,1.0,38.52,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,38.52,-999.0,-999.0,-999.0,1.2969916520357792
6345,False,1.0,1255.4269614738887,1793.9964489930553,386.0,17.0,12.0,1.0,13.0,5.0,0.2520802839855312,109.66741892151568,Chicken,Jack's Spicy Chicken (Entrée),1.0,1.0,0.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,2.750459386006576
12179,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Entrees,Burrito Bowl,1.0,1.0,-999.0,1.0,-999.0,0.0,1.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
14587,False,-999.0,-999.0,380.0901945138888,386.0,17.0,14.0,-999.0,13.0,5.0,0.3640464964600656,-999.0,Missing,Missing,-999.0,-999.0,-999.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
5595,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,-999.0,-999.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
1126,False,1.0,120.90796647650866,526.9863945486112,64.0,17.0,13.0,1.0,14.0,33.0,0.3201338520891794,109.66741892151568,Pastas,Homemade Canelloni Rossini or Marinara,1.0,1.0,30.69,1.0,7.0,0.0,-999.0,1.0,0.0,1.0,30.69,1.0,-999.0,-999.0,4.483389023143445
16248,False,1.0,437.352639714894,880.9665128472222,1100.0,17.0,15.0,1.0,15.0,5.0,0.540054716622243,18.81997058258375,Salad/Soups,Panzanella,1.0,1.0,44.2,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,44.2,-999.0,-999.0,-999.0,3.9583101447803606
9843,False,1.0,289.7445493423778,156.93011848379632,386.0,17.0,6.0,2.0,11.0,5.0,0.2638503267124018,109.66741892151568,Street Snacks,Itsy Bitsy Naan Bits,1.0,1.0,26.47,1.0,1.0,0.0,-999.0,1.0,0.0,1.0,26.47,-999.0,-999.0,-999.0,4.483389023143445
6079,False,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,38.0,0.0828615991491589,-999.0,Missing,Missing,-999.0,-999.0,-999.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
9104,False,2.0,870.3203870524461,174.3637095138889,730.0,17.0,18.0,2.0,10.0,43.0,0.496227545357749,11.779329451974846,Weekday Lunch: Noodle & Rice Bowls,Chang's Spicy Chicken Bowl,1.0,1.0,0.0,1.0,5.0,0.0,-999.0,3.0,0.0,1.0,0.0,1.0,-999.0,-999.0,2.0248998711608723
7699,False,1.0,314.9896886833975,29.81204204861111,386.0,17.0,14.0,1.0,12.0,5.0,0.3456568282361838,109.66741892151568,Breakfast,Breakfast Jack (Entrée),1.0,1.0,8.76,4.0,4.0,0.0,-999.0,1.0,0.0,1.0,0.0,1.0,-999.0,-999.0,4.483389023143445
9157,Missing,3.0,314.9896886833975,116.8357579050926,386.0,17.0,13.0,1.0,18.0,10.0,0.3040440121229795,74.4446021999338,Quesadilla,Chicken Quesadilla,2.0,1.0,70.6,1.0,-999.0,0.0,5.0,1.0,0.0,2.0,18.16,1.0,-999.0,2.0,9.603618530349603
8780,False,1.0,314.9896886833975,1556.990985208333,1100.0,17.0,12.0,1.0,11.0,45.0,0.4457271163651398,109.66741892151568,Side,Side of Guacamole,1.0,1.0,22.23,1.0,3.0,0.0,-999.0,1.0,0.0,1.0,22.23,-999.0,-999.0,-999.0,9.559024563028965
15674,False,2.0,124.93264759210896,307.2418679861111,386.0,17.0,16.0,1.0,14.0,32.0,0.5830407350505172,176.83647065977567,Missing,Missing,-999.0,-999.0,-999.0,3.0,7.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,6.067642371415369
3108,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Extra Value Meals,Premium Buttermilk Crispy Chicken Deluxe Sandwich Value Meal,1.0,1.0,-999.0,1.0,-999.0,0.0,1.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
9406,Missing,1.0,148.3723479414454,158.4755824884259,386.0,17.0,12.0,1.0,14.0,47.0,0.2885669145563267,160.0114624943949,Cheesecakes & Specialty Desserts,Salted Caramel Cheesecake,1.0,1.0,34.87,1.0,-999.0,3.0,-999.0,2.0,3.0,1.0,34.87,1.0,-999.0,-999.0,4.483389023143445
11108,Missing,1.0,314.9896886833975,92.58462847222222,386.0,17.0,13.0,1.0,14.0,10.0,0.1826181606152717,100.00474099420076,Dollar Menu & More,20 pc. Chicken McNuggets,1.0,1.0,-999.0,1.0,-999.0,2.0,-999.0,4.0,2.0,1.0,-999.0,1.0,-999.0,-999.0,4.6237831955438615
10203,False,1.0,67.3547268526404,195.8600255787037,386.0,17.0,16.0,-999.0,13.0,43.0,0.3534150562759381,109.66741892151568,Specialties,Crunchwrap Supreme®,1.0,1.0,0.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,-999.0
3563,False,1.0,78.73376162903082,270.9521561111111,730.0,17.0,7.0,2.0,12.0,34.0,0.2580043016413008,109.66741892151568,Fried Rice,19. Vegetable Fried Rice,1.0,1.0,59.74,2.0,2.0,0.0,-999.0,1.0,0.0,1.0,25.74,1.0,-999.0,1.0,9.926263600523509
6588,False,1.0,578.8332130942298,882.0504455092591,292.0,28.0,8.0,3.0,10.0,5.0,0.20801882038355,102.42394028428608,Noodles,Pad Thai,1.0,1.0,43.81,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,25.23,-999.0,-999.0,-999.0,2.4513865859320276
1182,False,1.0,658.7870623864633,661.6994769791667,386.0,17.0,13.0,1.0,18.0,5.0,0.5005941225293882,109.66741892151568,Entrée Salads,The Sophisticated Chicken & Prosciutto Salad,1.0,0.0,41.52,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,41.52,-999.0,-999.0,-999.0,4.483389023143445
7897,False,1.0,421.2542851754156,465.74305207175934,198.0,28.0,12.0,1.0,12.0,6.0,0.3802950590817463,172.4717777832462,Non Veg Entrées,Chicken Tikka Masala,1.0,1.0,81.87,1.0,1.0,1.0,2.0,1.0,0.0,2.0,28.23,1.0,-999.0,3.0,4.483389023143445
8947,False,1.0,122.12889811380296,126.53588922453704,458.0,17.0,8.0,1.0,15.0,24.0,0.3431844696649597,109.66741892151568,Sides,Fries (Large),1.0,1.0,0.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,1.0,0.9525483265905846
1049,False,2.0,314.9896886833975,30.519789641203705,472.0,17.0,7.0,1.0,12.0,30.0,0.3175287908794971,52.64941483992541,Beverages,Soft Drink,2.0,1.0,30.35,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,30.35,1.0,-999.0,-999.0,6.368588940734197
14273,False,-999.0,-999.0,275.53532668981484,386.0,17.0,11.0,-999.0,15.0,5.0,0.4630709691980326,-999.0,Extra Corn Tortillas (No Flour),Pack of 3 Corn Tortillas,1.0,1.0,-999.0,1.0,1.0,0.0,4.0,-999.0,0.0,2.0,-999.0,-999.0,-999.0,1.0,-999.0
5054,False,1.0,289.5601646312753,235.4289199305556,386.0,17.0,23.0,1.0,15.0,5.0,0.3914881259910718,96.76848560881616,Appetizers,Minced Chicken with Lettuce Cups,1.0,1.0,0.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,5.826583616334457
14761,False,-999.0,-999.0,335.71974182870366,386.0,17.0,12.0,-999.0,8.0,5.0,0.1910277033410447,-999.0,Missing,Missing,-999.0,-999.0,-999.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
828,Missing,-999.0,-999.0,5.153699108796296,386.0,17.0,7.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,-999.0,-999.0,3.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
10038,Missing,1.0,1493.0724677988242,1101.249071759259,886.0,28.0,8.0,1.0,10.0,5.0,0.4053284317946227,109.66741892151568,Appetizers,Scallion Pancake,1.0,1.0,55.16,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,18.6,1.0,-999.0,-999.0,16.902337848039267
2601,False,1.0,314.9896886833975,133.1854240162037,595.0,17.0,8.0,1.0,15.0,33.0,0.3874945868856257,32.06557161750999,Beverages,Diet Coke,2.0,1.0,83.25,2.0,2.0,1.0,-999.0,1.0,0.0,1.0,56.74,1.0,-999.0,-999.0,8.019221816820568
1658,False,1.0,478.0176761305031,784.7077026041667,386.0,17.0,12.0,1.0,11.0,46.0,0.5473136139266044,219.47205213880673,Side Orders,Peanut Sauce,1.0,1.0,25.44,1.0,6.0,0.0,-999.0,1.0,0.0,1.0,0.0,1.0,-999.0,-999.0,9.563182573333478
3069,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Trolley Sidecars,Grilled Chicken,1.0,1.0,-999.0,1.0,-999.0,0.0,50.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
3328,False,4.0,250.69087317491804,802.8187175810185,386.0,17.0,10.0,1.0,9.0,5.0,0.3461528955643696,109.66741892151568,70-Year Old Max's Fried Chicken Recipe,Max's Fried Chicken,1.0,1.0,49.0,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,49.0,1.0,-999.0,-999.0,5.440085263494494
10518,False,3.0,68.14755989135034,473.9203935763889,386.0,17.0,8.0,1.0,14.0,11.0,0.4059119941234185,21.920816646538633,Missing,Missing,-999.0,-999.0,-999.0,1.0,6.0,1.0,-999.0,4.0,1.0,1.0,-999.0,2.0,-999.0,-999.0,5.974504673909506
2411,False,1.0,51.2261936690099,435.5335785300926,472.0,17.0,12.0,1.0,11.0,30.0,0.4703117555636439,109.66741892151568,Burritos,Chilango Burrito,1.0,1.0,36.41,3.0,7.0,1.0,-999.0,6.0,1.0,1.0,0.0,2.0,-999.0,-999.0,15.006252196293367
2649,False,1.0,314.9896886833975,102.99706083333334,386.0,17.0,13.0,1.0,12.0,17.0,0.3377174848150229,46.47519923431577,Missing,Missing,-999.0,-999.0,0.0,1.0,3.0,2.0,-999.0,1.0,2.0,1.0,0.0,2.0,-999.0,-999.0,4.483389023143445
403,False,1.0,1788.784307976495,1049.2827649537037,204.0,46.0,8.0,2.0,12.0,20.0,0.5867980854376311,109.66741892151568,Chicken,133. General Gau's Chicken,1.0,1.0,89.89,1.0,1.0,0.0,-999.0,1.0,0.0,1.0,56.95,1.0,-999.0,-999.0,4.483389023143445
1630,False,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,43.0,0.0828615991491589,-999.0,Missing,Missing,-999.0,-999.0,-999.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
7975,Missing,1.0,132.21707698491065,93.15835870370373,386.0,17.0,13.0,1.0,13.0,5.0,0.3058900057905676,109.66741892151568,Sides,Fries,1.0,1.0,30.0,1.0,-999.0,0.0,2.0,1.0,0.0,2.0,8.72,1.0,-999.0,3.0,5.153554831218306
434,Missing,1.0,230.064820078372,475.7251413194445,458.0,17.0,12.0,1.0,13.0,6.0,0.5669685182144818,109.66741892151568,Appetizers,Mozzarella Sticks,1.0,1.0,27.55,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,27.55,1.0,-999.0,-999.0,4.483389023143445
6118,Missing,1.0,94.41660820751162,1548.8199752777778,553.0,17.0,10.0,1.0,13.0,5.0,0.4478974477745797,109.66741892151568,Quesadillas,Quesadilla with Meat,1.0,1.0,17.83,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,17.83,-999.0,-999.0,-999.0,3.3474759534571605
8190,False,1.0,154.6825378366377,859.4458874421298,386.0,17.0,22.0,1.0,14.0,10.0,0.2671898601841933,68.7286106340195,Frozen Drinks,Slushies,1.0,1.0,0.0,1.0,3.0,2.0,-999.0,4.0,2.0,1.0,0.0,1.0,-999.0,-999.0,9.047092540363506
13008,False,1.0,314.9896886833975,253.17564496527777,64.0,17.0,12.0,-999.0,11.0,35.0,0.3045935227848926,109.66741892151568,Classic Sandwiches,The Original® - Medium,1.0,1.0,0.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,-999.0
3348,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Drinks,Strawberry Lemonade,1.0,1.0,-999.0,1.0,-999.0,0.0,5.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
1914,False,1.0,314.9896886833975,25.26604751157407,1100.0,17.0,9.0,4.0,12.0,19.0,0.406259630203824,153.36708053917977,"Overstuffed Po-boys (12"" French)",Hot Sausage,1.0,1.0,228.04,1.0,12.0,0.0,21.0,4.0,0.0,1.0,228.04,1.0,3.0,-999.0,4.483389023143445
12175,False,1.0,504.86391256797174,254.2185844328704,386.0,17.0,14.0,-999.0,12.0,5.0,0.4210695712353788,109.66741892151568,Burgers,Classic Hamburger,1.0,1.0,-999.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
8389,False,1.0,470.57845584860553,1454.4012267476849,386.0,17.0,7.0,1.0,13.0,5.0,0.0933071995793803,109.66741892151568,Pork,Lechon Kawali,1.0,1.0,-999.0,1.0,7.0,2.0,-999.0,3.0,2.0,1.0,-999.0,2.0,-999.0,-999.0,4.483389023143445
13625,False,3.0,314.9896886833975,141.65448648148148,386.0,17.0,8.0,1.0,10.0,23.0,0.1816841221311777,281.52749385622417,Crepes & French Toast,Cherry Kijafa Crepes,1.0,1.0,-999.0,2.0,9.0,7.0,-999.0,15.0,7.0,3.0,-999.0,3.0,-999.0,1.0,14.383098468252564
7410,False,1.0,314.9896886833975,1.5489352546296296,386.0,17.0,12.0,2.0,11.0,22.0,0.1505755397215611,109.66741892151568,Waffles,Chicken & Waffles,1.0,1.0,-999.0,2.0,7.0,5.0,-999.0,6.0,5.0,1.0,-999.0,4.0,-999.0,-999.0,9.9547053968942
10319,Missing,1.0,314.9896886833975,527.1575109490741,386.0,17.0,12.0,1.0,15.0,17.0,0.3369199254413744,29.005717489369175,Missing,Missing,-999.0,-999.0,46.0,1.0,-999.0,0.0,-999.0,3.0,0.0,1.0,46.0,1.0,-999.0,-999.0,1.4570364189009073
14453,False,1.0,131.64898430831167,716.2748540393518,646.0,17.0,12.0,1.0,16.0,45.0,0.2096488181761105,109.66741892151568,Family Meal,Family Meal,1.0,1.0,0.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,0.0,1.0,-999.0,-999.0,5.992621542002441
4772,False,1.0,316.9266025839861,258.2726736689815,386.0,17.0,8.0,-999.0,14.0,43.0,0.4109878703239854,41.56843834371762,Sides,Waffle Potato Fries,1.0,1.0,-999.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
9715,Missing,1.0,325.3316754819393,447.74163679398146,386.0,17.0,16.0,1.0,13.0,45.0,0.331489742367341,109.66741892151568,Pizzas,Cheese Pizza Slice,2.0,1.0,-999.0,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,-999.0,1.0,-999.0,-999.0,4.27166457306901
15593,False,1.0,604.66689961432,361.0035194791666,614.0,56.0,13.0,1.0,13.0,5.0,0.2464032388964537,109.66741892151568,Handcrafted Burgers on a Bun,Minis,1.0,1.0,46.99,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,18.18,1.0,-999.0,-999.0,4.483389023143445
15749,False,1.0,8.612889582313926,167.8035692824074,386.0,17.0,13.0,1.0,16.0,5.0,0.3134769877936602,72.65414234866674,World-Famous Pizookies®,White Chocolate Macadamia Nut,1.0,1.0,0.0,1.0,4.0,0.0,-999.0,2.0,0.0,1.0,0.0,1.0,-999.0,-999.0,6.863442935082288
1241,Missing,1.0,294.3818967581841,247.77344741898148,386.0,17.0,10.0,1.0,11.0,45.0,0.2285322197941101,109.66741892151568,Hamburgers,Baconator®,1.0,1.0,28.77,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,28.77,-999.0,-999.0,-999.0,0.8620996628273108
6643,False,3.0,229.33022808247964,93.21067789351852,386.0,17.0,16.0,-999.0,17.0,47.0,0.6621301660301914,109.66741892151568,Hot-N-Ready Pizzas,Sausage Pizza,1.0,1.0,-999.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
12435,False,1.0,314.9896886833975,0.7637106597222222,386.0,17.0,12.0,7.0,8.0,33.0,0.3311400221491854,97.98610732680854,Appetizers,#21. Salted Fried Bread,1.0,1.0,236.59,1.0,14.0,0.0,-999.0,8.0,0.0,1.0,236.59,1.0,-999.0,-999.0,13.780757780539396
15475,False,1.0,624.3589943304604,698.9193486689815,386.0,17.0,11.0,1.0,10.0,34.0,0.3803815704153938,14.086347408153705,Frappuccinos,Caramel Frappuccino,1.0,1.0,-999.0,1.0,10.0,5.0,-999.0,12.0,5.0,1.0,-999.0,2.0,-999.0,-999.0,14.136246885138329
4336,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Sweet Treats,M&M's McFlurry [410 Cals],1.0,1.0,-999.0,1.0,-999.0,0.0,4.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
11567,False,1.0,314.9896886833975,14.926995208333333,386.0,17.0,14.0,1.0,15.0,3.0,0.5302280588675935,278.33395795018475,Omelettes,Chicken Fajita Omelette,1.0,1.0,28.59,2.0,2.0,0.0,-999.0,7.0,0.0,2.0,14.26,1.0,-999.0,-999.0,13.47355703949741
14096,False,1.0,530.7274735662229,396.3099924884259,386.0,17.0,18.0,-999.0,16.0,43.0,0.3471024060557071,139.3015271537189,Appetizers,Mirchi Bajji,1.0,1.0,-999.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
1846,False,1.0,886.6373055820682,714.8262487962962,204.0,46.0,14.0,-999.0,14.0,45.0,0.5200478242656896,109.66741892151568,Sandwiches,Chicken Souvlaki,1.0,1.0,-999.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
7798,Missing,-999.0,-999.0,0.0130604398148148,386.0,17.0,13.0,-999.0,-999.0,-999.0,-999.0,-999.0,All-Day Breakfast,Steak    Egg & Cheese Bagel,1.0,1.0,-999.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
15906,Missing,1.0,22.810732479272055,514.9442548495372,386.0,17.0,12.0,1.0,18.0,46.0,0.2506915760627251,109.66741892151568,Combinations,Grande # 1 (Two Items),1.0,1.0,56.91,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,56.91,1.0,-999.0,-999.0,4.483389023143445
13242,False,1.0,183.94303963633067,685.9124121296296,386.0,17.0,10.0,2.0,16.0,16.0,0.4910478408006788,109.66741892151568,Missing,Missing,-999.0,-999.0,38.28,2.0,17.0,7.0,-999.0,9.0,6.0,1.0,0.0,3.0,-999.0,-999.0,4.444638144592615
13812,False,2.0,540.5544087156718,818.4304465856482,386.0,17.0,9.0,1.0,17.0,5.0,0.1832578676364659,109.66741892151568,Fries & Sides,Chicken Nuggets,1.0,1.0,0.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,4.483389023143445
7333,False,1.0,730.761882986798,1775.2356040277778,386.0,17.0,13.0,1.0,12.0,11.0,0.259163130892514,109.66741892151568,Specialty Pizzas,Great White (Small),1.0,1.0,0.0,1.0,-999.0,0.0,3.0,-999.0,0.0,2.0,0.0,1.0,-999.0,4.0,0.8960460847673231
15355,False,1.0,404.6017428496992,1065.6366937847222,386.0,17.0,12.0,1.0,10.0,44.0,0.2646902321379923,109.66741892151568,Special Sushi Roll,#68. Tiger King,1.0,0.0,39.36,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,39.36,1.0,-999.0,-999.0,1.0111976445307556
9747,False,1.0,950.125140581964,1000.6125715972224,386.0,17.0,11.0,1.0,11.0,5.0,0.240057287402509,27.951540619500346,Big Mouth Burgers,The Warriors Burger,1.0,1.0,48.13,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,48.13,1.0,-999.0,-999.0,4.483389023143445
